Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
;;;;;;;;;;
86;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Desobriga os passageiros obesos à passagem pelas catracas dos ônibus de transporte coletivos urbanos e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
85;   ;2003;;Projeto de Lei;;Sebastião Ferreira;;Dispõe sobre fornecimento de medicamentos pela farmácia do Sus a portadores de necessidades especiais.;;Arquivada
;;;;;;;;;;
84;   ;2003;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Rômulo Wadih Gemus"".";;Transformado em Norma Jurídica
;;;;;;;;;;
83;   ;2003;;Projeto de Lei;;Bruno Siqueira;;Altera o § 3º do art. 1º da Lei nº 9786 de 8 de janeiro de 2000, que dispõe sobre a publicidade nos veiculos de Transporte Público de Passageiro - TAXI.;;Transformado em Norma Jurídica
;;;;;;;;;;
82;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre normas gerais para a instalação, no Município de Juiz de Fora, de equipamentos transmissores de radiação eletromagnética.”;;Arquivada
;;;;;;;;;;
81;   ;2003;;Projeto de Lei;;Romilton Faria;;Dispõe sobre gratuidade no Transporte Coletivo Urbano.;;Arquivada
;;;;;;;;;;
80;   ;2003;;Projeto de Lei;;Antônio Jorge;;Declara de Utilidade Pública a organização não governamental Grupo Ecológico salvaterra.;;Transformado em Norma Jurídica
;;;;;;;;;;
79;   ;2003;;Projeto de Lei;;Isauro Calais;;Dispõe sobre o procedimento administrativo a que menciona e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
78;   ;2003;;Projeto de Lei;;Sebastião Ferreira;;Dispõe sobre a proteção de nascentes no Município de Juiz de Fora/MG e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
77;   ;2003;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre utilidade Pública Municipal;;Arquivada
;;;;;;;;;;
76;   ;2003;;Projeto de Lei;;Sebastião Ferreira;;Dispõe sobre a concessão de Título de Cidadania Benemérita;;Transformado em Norma Jurídica
;;;;;;;;;;
75;   ;2003;;Projeto de Lei;;João de Deus;;"Dispõe sobre denominação de logradouro público. ""Passarela Divina Providência"".";;Transformado em Norma Jurídica
;;;;;;;;;;
74;   ;2003;;Projeto de Lei;;João de Deus;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
73;   ;2003;;Projeto de Lei;;João de Deus;;Dispõe sobre denominação de logradouro público;;Transformado em Norma Jurídica
;;;;;;;;;;
72;   ;2003;;Projeto de Lei;;João de Deus;;Dispõe sobre denominação de logradouro público;;Transformado em Norma Jurídica
;;;;;;;;;;
71;   ;2003;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre a campanha permanente de incentivo à arborização de ruas, praças e jardins da cidade e dá outras providências.;;Arquivada
;;;;;;;;;;
70;   ;2003;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre período de Reunião e época de envio à Câmara Municipal, pela Prefeitura, das planilhas de custos apresentados pelas concessionárias ou permissionárias do serviço de Transporte Coletivo Urbano, bem como pela GETTRAN.;;Arquivada
;;;;;;;;;;
69;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Inclui estudos básicos de direitos e deveres do consumidor, no conteúdo curricular do 1º grau das escolas da Rede Pública do Município.;;Transformado em Norma Jurídica
;;;;;;;;;;
68;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Estabelece que as Empresas de Transportes Coletivos que operam no Município de Juiz de Fora, afixem cartazes no interior dos ônibus, comunicando o aumento de tarifas.;;Transformado em Norma Jurídica
;;;;;;;;;;
67;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre a criação do Programa de Internação Domiciliar - PID - no Município de Juiz de Fora, e dá outras providências.;;Arquivada
;;;;;;;;;;
66;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Institui o Prêmio de Cidadania Universitária, a ser concedido às entidades que se destacarem na organização de recepções aos calouros, estimulando o exercício da ciddania, a preservação ambiental e a participação comunitária no Município de Juiz de Fora, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
65;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Estabelece normas para evitar a propagação de doenças transmitidas por vetores — febre amarela e dengue — no Município de Juiz de Fora e dá outras providências;;Arquivada
;;;;;;;;;;
64;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Institui no âmbito do funcionalismo público municipal, a distinção honorífica denominada SERVIDOR PÚBLICO PADRÃO;;Transformado em Norma Jurídica
;;;;;;;;;;
63;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre a convocação de candidatos aprovados em concursos públicos da Prefeitura de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
62;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre a obrigação de treinamento e capacitação de pessoal emprestar suporte básico de vida e sobre o uso de desfibriladores automáticos externos (DAE) nos estabelecimentos e locais que menciona.;;Arquivada
;;;;;;;;;;
61;   ;2003;;Projeto de Lei;;Flávio Cheker;;Estabelece isenção de Imposto sobre Serviços de Qualquer Natureza - ISSQN - para empreendimentos habitacionais de interesse social inclídos nos programas vinculados à política habitacional municipal, estadual e federal.;;Arquivada
;;;;;;;;;;
60;   ;2003;;Projeto de Lei;;Sílvio dos Remédios;;"Dispõe sobre a aplicação de penalidades à prática de ""assédio imoral"" nas dependências da Administração Pública Municipal Direta e Indireta por servidores públicos municipais.";;Transformado em Norma Jurídica
;;;;;;;;;;
59;   ;2003;;Projeto de Lei;;Eduardo Freitas;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
58;   ;2003;;Projeto de Lei;;Eduardo Freitas;;Dispões sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
56;   ;2003;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre a gratuidade de inserção no Estádio Municipal Radialista Mário Heleno;;Transformado em Norma Jurídica
;;;;;;;;;;
54;   ;2003;;Projeto de Lei;;Marcos Fonseca;;Dispõe sobre a obrigatoriedade de os estabelecimentos comerciais autodenominados supermercados, hipermercados ou similares, a entregarem os volumes acondicionados ou embalados aos clientes, após o pagamento das mercadorias no caixa e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
53;   ;2003;;Projeto de Lei;;João de Deus;;Dispõe sobre a regularização de construções, reformas ou ampliações de imóveis realizadas sem a prévia licença da Prefeitura de Juiz de Fora.;;Arquivada
;;;;;;;;;;
52;   ;2003;;Projeto de Lei;;Sebastião Ferreira;;Dispõe sobre cancelamento de Dívidas Prescritas.;;Transformado em Norma Jurídica
;;;;;;;;;;
51;   ;2003;;Projeto de Lei;;Sebastião Ferreira;;Dispõe sobre atendimento diferenciado aos consumidores que menciona e dá outras providências.;;Arquivada
;;;;;;;;;;
50;   ;2003;;Projeto de Lei;;Antônio Jorge;;Concede vale transporte para os agentes comunitários de saúde.;;Arquivada
;;;;;;;;;;
49;   ;2003;;Projeto de Lei;;Lafayette Andrada;;Torna Livre todos os pontos de táxi de Juiz de Fora.;;Arquivada
;;;;;;;;;;
48;   ;2003;;Projeto de Lei;;Eduardo Novy;;Autoriza a Administração Pública Municipal a firmar convênio com o Ceasa para os fins que especifica e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
47;   ;2003;;Projeto de Lei;;Domingos Caputo;;"Dispõe sobre concessão de utilidade Pública a entidade que menciona. ""Grupo Escoteiro Alvorada"".";;Transformado em Norma Jurídica
;;;;;;;;;;
46;   ;2003;;Projeto de Lei;;Vicentão;;Considera de Utilidade Pública a entidade que menciona;;Transformado em Norma Jurídica
;;;;;;;;;;
45;   ;2003;;Projeto de Lei;;Eduardo Novy;;Instiui no municipio o controle populacional de cães e gatos, com ações educativas, sobre propriedade responsável de animais e dá outras providências.;;Arquivada
;;;;;;;;;;
44;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Estabelece a obrigatoriedade do funcioário público municipal aposentado, que assumir cargo em comissão, de optar entre a remuneração de aposentadoria ou do cargo.;;Arquivada
;;;;;;;;;;
43;   ;2003;;Projeto de Lei;;Nair Guedes;;"Institui no municipio de Juiz de Fora a ""Semana da Mulher"" e dá outras providências.";;Transformado em Norma Jurídica
;;;;;;;;;;
42;   ;2003;;Projeto de Lei;;Sílvio dos Remédios;;Dispõe sobre denominação de Logradouro Público.;;Arquivada
;;;;;;;;;;
41;   ;2003;;Projeto de Lei;;Marcos Fonseca;;Torna obrigatória a colocação de orientações sobre o DPVAT (Seguro de Danos Causados por Veículos Automotores de Vias Terrestres) em Estabelecimentos de Prestaçao de Serviços de Saúde Publicos ou Privasods e Funerários do Municipio de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
40;   ;2003;;Projeto de Lei;;Marcos Fonseca;;Torna Obrigatória a Manutenção de Exemplar do Código de Defesa do Consumidor nos Estabelecimentos Comerciais e de Prestação de Serviços do Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
39;   ;2003;;Projeto de Lei;;Marcos Fonseca;;Dispõe sobre a Obrigatoriedade de Identificação dos Postes de Radar na cor amarela no município de Juiz de Fora;;Transformado em Norma Jurídica
;;;;;;;;;;
38;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre a atividade de revenda varejista de gás natural veicular (GNV) no Município e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
37;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Assegura o fornecimento gratuito de medicamentos e insumos destinados ao tratamento e ao controle de diabetes pela rede municipal de saúde.;;Arquivada
;;;;;;;;;;
36;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Cria no Município de Juiz de Fora o Programa Papelaria do Povo para fornecer material escolar, livros didáticos e jogos educativos, a preço de custo, para a população de baixa renda.;;Arquivada
;;;;;;;;;;
35;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Proíbe a utilização de pneus em estacionamentos públicos e particulares para os fins que menciona.;;Arquivada
;;;;;;;;;;
34;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Disciplina as normas de licenciamento de tráfego e condutores de veículos de tração animal e dá outras providências.;;Arquivada
;;;;;;;;;;
33;   ;2003;;Projeto de Lei;;Romilton Faria;;Dispõe Sobre Título Benemérito;;Transformado em Norma Jurídica
;;;;;;;;;;
32;   ;2003;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre concessão de Título de Cidadão Honorário;;Transformado em Norma Jurídica
;;;;;;;;;;
30;   ;2003;;Projeto de Lei;;Romilton Faria;;Dispõe sobre a concessão de Título de Cidadania Honorária.;;Transformado em Norma Jurídica
;;;;;;;;;;
29;   ;2003;;Projeto de Lei;;Biel;;Dispõe sobre concessão do Título Honorífico;;Transformado em Norma Jurídica
;;;;;;;;;;
28;   ;2003;;Projeto de Lei;;Flávio Cheker;;Amplia a faixa etária de atendimento do Programa Bolsa Sócio-Educativa e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
27;   ;2003;;Projeto de Lei;;Flávio Cheker;;Universaliza o acesso à Bolsa Sócio-Educativa (Programa Bolsa Escola).;;Transformado em Norma Jurídica
;;;;;;;;;;
26;   ;2003;;Projeto de Lei;;Antônio Jorge;;Trata da instalação de sinalização sonoras nos sinais de travessia de pedestres.;;Arquivada
;;;;;;;;;;
25;   ;2003;;Projeto de Lei;;Biel;;Considera de Utilidade Pública a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
24;   ;2003;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre orientação quanto ao reajuste do IPTU;;Arquivada
;;;;;;;;;;
23;   ;2003;;Projeto de Lei;;João Alves;;Dispõe sobre denominação de logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
22;   ;2003;;Projeto de Lei;;Sebastião Ferreira;;"Dispõe sobre concessão de Título Honorífico. ""Olivier de Paula Campos"".";;Transformado em Norma Jurídica
;;;;;;;;;;
21;   ;2003;;Projeto de Lei;;Bruno Siqueira;;Estabelece a cassação do alvará de funcionamento dos estavelecimentos comerciais e financeiros que negarem créditos aos idosos, como especifica.;;Arquivada
;;;;;;;;;;
20;   ;2003;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre a exposição e comercialização de revistas e publicações pornográficas em bancas de jornais e similares e dá outras providências.;;Arquivada
;;;;;;;;;;
19;   ;2003;;Projeto de Lei;;Sílvio dos Remédios;;Dispõe sobre a proibição do sistema de monocondução de locomotivas no perímetro urbano do Município e dá outras providências.;;Arquivada
;;;;;;;;;;
18;   ;2003;;Projeto de Lei;;Lafayette Andrada;;Denominação de Logradouro público;;Transformado em Norma Jurídica
;;;;;;;;;;
17;   ;2003;;Projeto de Lei;;Lafayette Andrada;;"Denominação de logradouro público. ""Rua Antônio Manganelli"".";;Transformado em Norma Jurídica
;;;;;;;;;;
16;   ;2003;;Projeto de Lei;;Biel;;Dispõe sobre denominação de logradouro público;;Transformado em Norma Jurídica
;;;;;;;;;;
2;   ;2003;;Projeto de Lei;;Domingos Caputo;;"Dispõe sobre denominação de Logradouro Público. ""Avenida Caiçaras""";;Arquivada
;;;;;;;;;;
1;   ;2003;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre concessão de Título Honorífico. ""João José Pinto Reis"".";;Transformado em Norma Jurídica
;;;;;;;;;;
292;   ;2002;;Projeto de Lei;;Bruno Siqueira;;"Dispõe sobre a denominação de Logradouro Público. ""Rua Nicolau Lammoglia"".";;Transformado em Norma Jurídica
;;;;;;;;;;
277;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Dá nova redação ao art. 10 da Lei nº 6908, de 31 de maio de 1986, que dispõe sobre o parcelamento do solo no município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
275;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre a Concessão do Título de Cidadão Benemérito;;Transformado em Norma Jurídica
;;;;;;;;;;
272;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Regula o uso do cano de escape nos veículos do transporte coletivo no Município de Juiz de Fora e dá outras providências;;Transformado em Norma Jurídica
;;;;;;;;;;
271;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre a obrigatoriedade do uso de iluminação de emergência nos elevadores de edifícios localizados no Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
270;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre a publicação na internet de todos os projetos de lei aprovados ou em tramitação no Município;;Transformado em Norma Jurídica
;;;;;;;;;;
269;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Concede ao servidor público municipal, por ano, um dia de dispensa da jornada de trabalho para a realização de exames preventivos do câncer ginecológico e de próstata e dá outras providências.;;Arquivada
;;;;;;;;;;
268;   ;2002;;Projeto de Lei;;Flávio Cheker;;Considera de utilidade Pública o CDInfo - Comitê para Democratização da Informática.;;Transformado em Norma Jurídica
;;;;;;;;;;
266;   ;2002;;Projeto de Lei;;Vicentão;;"Dispõe sobre denominação de Logradouro Público. ""Ivanil Soares de Oliveira"".";;Transformado em Norma Jurídica
;;;;;;;;;;
264;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;Dispõe sobre concessão de título de Cidadania Honorária;;Transformado em Norma Jurídica
;;;;;;;;;;
263;   ;2002;;Projeto de Lei;;Flávio Cheker;;Dispõe sobre a instituição do Programa Municipal de Combate e Prevenção à Dengue e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
261;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;"Dispõe sobre concessão de título de Cidadania Benemérita. ""Jane Rocha Duarte"".";;Transformado em Norma Jurídica
;;;;;;;;;;
260;   ;2002;;Projeto de Lei;;Sílvio dos Remédios;;"Dispõe sobre concessão de Título de Cidadania Benemérita. ""José Rocha de Araújo"".";;Transformado em Norma Jurídica
;;;;;;;;;;
259;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Dispõe sobre a autorização de doação de uniformes aos alunos matriculados na Rede Municipal de Ensino Público e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
257;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Obriga os motociclistas que prestam serviços de entrega, utilizar vestimentas com faixas fosforescentes ao transitarem pelas vias públicas de Juiz de Fora;;Transformado em Norma Jurídica
;;;;;;;;;;
256;   ;2002;;Projeto de Lei;;Rogério Ghedin;;"Considera de Utilidade Pública a entidade que menciona. ( Instituto Giovane Gávio"".";;Transformado em Norma Jurídica
;;;;;;;;;;
255;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Institui no Calendário Oficial de Juiz de Fora o DIA DE ESCLARECIMENTO E DIAGNÓSTICO PRECOCE DA OSTEOPOROSE e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
254;   ;2002;;Projeto de Lei;;João de Deus;;"Altera dispositivo da Lei Municipal 8.861 de 21 de maio de 1996, que institui o ""Dia Municipal do Líder Comunitário"".";;Transformado em Norma Jurídica
;;;;;;;;;;
253;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre concessão de Título Honorífico. ""Professora Tereza de Azevedo Leite"".";;Transformado em Norma Jurídica
;;;;;;;;;;
252;   ;2002;;Projeto de Lei;;Eduardo Freitas;;Dispõe sobre denominação de Próprio Municipal;;Transformado em Norma Jurídica
;;;;;;;;;;
251;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Institui a Política Municipal do Idoso.;;Arquivada
;;;;;;;;;;
250;   ;2002;;Projeto de Lei;;Mariano Júnior;;Dispõe sobre Titulo de Utilidade Pública Municipal;;Transformado em Norma Jurídica
;;;;;;;;;;
246;   ;2002;;Projeto de Lei;;Lafayette Andrada;;"Dispõe sobre a concessão de Título de Cidadania Honorária. ""Aloísio José de Vasconcelos"".";;Transformado em Norma Jurídica
;;;;;;;;;;
245;   ;2002;;Projeto de Lei;;Rogério Ghedin;;"Autoriza a afixação da frase ""Respeite o idoso, um dia você será idoso também"", em todas as repartições públicas da Prefeitura, Autarquias Municipais e concessionárias do serviço público municipal.";;Transformado em Norma Jurídica
;;;;;;;;;;
244;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Lindalva de Paula Ribeiro"".";;Transformado em Norma Jurídica
;;;;;;;;;;
243;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Antônio Martins Ribeiro"".";;Transformado em Norma Jurídica
;;;;;;;;;;
242;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Albino Martins Ribeiro"".";;Transformado em Norma Jurídica
;;;;;;;;;;
241;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Elizabeth Lucioli Ribeiro"".";;Transformado em Norma Jurídica
;;;;;;;;;;
240;   ;2002;;Projeto de Lei;;Romilton Faria;;Dispõe sobre a segurança de pedestres e veículos nas vias de trânsito urbano do Município e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
239;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre a regularização de construções, edificações, reformas ou ampliações de imóveis realizadas sem a prévia licença da Prefeitura.;;Arquivada
;;;;;;;;;;
238;   ;2002;;Projeto de Lei;;Eduardo Novy;;Considera de Utilidade Pública a entidade que menciona;;Transformado em Norma Jurídica
;;;;;;;;;;
237;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Institui no Calendário Oficial do Município de Juiz de Fora, o Dia da Solidariedade e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
236;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Institui no Calendário Oficial do Município de Juiz de Fora, o Dia do Pedestre e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
235;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Institui a Assistência Odontológica junto às Creches Municipais de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
234;   ;2002;;Projeto de Lei;;Isauro Calais;;Dispõe sobre revogação de Lei.;;Arquivada
;;;;;;;;;;
233;   ;2002;;Projeto de Lei;;Antônio Jorge;;Dispõe sobre a coleta, o recolhimento e o destino final de pneus não reutilizáveis e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
232;   ;2002;;Projeto de Lei;;Eduardo Freitas;;Dispões sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
231;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Farmacêutico Marinho Giovannini"".";;Transformado em Norma Jurídica
;;;;;;;;;;
230;   ;2002;;Projeto de Lei;;Romilton Faria;;Denominação de Próprio Municipal;;Transformado em Norma Jurídica
;;;;;;;;;;
229;   ;2002;;Projeto de Lei;;João Alves;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
228;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Fica proibida a implantação de Catracas eletrônicas no Transporte Coletivo em Juiz de Fora;;Arquivada
;;;;;;;;;;
227;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Celínia Fortini Toscano"".";;Transformado em Norma Jurídica
;;;;;;;;;;
226;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Dílson Xavier Ribeiro"".";;Transformado em Norma Jurídica
;;;;;;;;;;
223;   ;2002;;Projeto de Lei;;Domingos Caputo;;"Dispõe sobre a concessão de Título de Cidadão Honorário. ""Romário Pereira Martins"".";;Transformado em Norma Jurídica
;;;;;;;;;;
222;   ;2002;;Projeto de Lei;;João Alves;;"Dispõe sobre denominação de logradouro público. ""Rua Alzira Júlia dos Santos"".";;Transformado em Norma Jurídica
;;;;;;;;;;
221;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre a colocação de intérpretes de linguagem gestual codificada nas Escolas Municipais.;;Transformado em Norma Jurídica
;;;;;;;;;;
220;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre norma de segurança em passagens de nível;;Arquivada
;;;;;;;;;;
219;   ;2002;;Projeto de Lei;;Sílvio dos Remédios;;Dispõe sobre Denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
218;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre o patrulhamento obrigatório nas Escolas da Rede Municipal de Ensino.;;Arquivada
;;;;;;;;;;
217;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;"Considera de Utilidade Pública a Entidade que menciona. ""Fundação Fandino"".";;Transformado em Norma Jurídica
;;;;;;;;;;
216;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre concessão de Título Benemérito. ""Rotary Club Juiz de Fora"".";;Transformado em Norma Jurídica
;;;;;;;;;;
215;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;"Dispõe sobre denominação de Logradouro Público. ""Ponte Emília da Conceição Caputo Mourão"".";;Transformado em Norma Jurídica
;;;;;;;;;;
213;   ;2002;;Projeto de Lei;;Sílvio dos Remédios;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
212;   ;2002;;Projeto de Lei;;Bruno Siqueira;;"Dispõe sore a concessão de Título de Cidadania Honorária. ""Marco Antônio Marques de Oliveira"".";;Transformado em Norma Jurídica
;;;;;;;;;;
211;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre gratuidade nos ônibus urbanos a Policiais Civis.;;Arquivada
;;;;;;;;;;
210;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre a campanha de prevenção de acidentes domésticos, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
209;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Institui o Dia Municipal de Incentivo à Adoção.;;Transformado em Norma Jurídica
;;;;;;;;;;
208;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Institui o Dia Municipal pela Erradicação do Trabalho Infantil.;;Transformado em Norma Jurídica
;;;;;;;;;;
207;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Institui a obrigatoriedade de mensagens aos portadores de deficiência auditiva, na propaganda oficial do Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
206;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Institui a Semana Municipal de Combate e Prevenção à Obesidade Infantil e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
205;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Institui o Programa de Atendimento à Criança e ao Adolescente de Rua.;;Arquivada
;;;;;;;;;;
204;   ;2002;;Projeto de Lei;;Isauro Calais;;Dispõe sobre a autorização para a instalação de equipamentos urbanos para a preservação da segurança em vias públicas que dêem acesso a loteamentos regulares.;;Transformado em Norma Jurídica
;;;;;;;;;;
203;   ;2002;;Projeto de Lei;;Mesa Diretora - Biênio 2001/2002, Carlos Gasparete, Isauro Calais, Romilton Faria;;Institui o Auxílio-Transporte para os servidores públicos da Câmara Municipal de Juiz de Fora/MG e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
202;   ;2002;;Projeto de Lei;;Eduardo Novy;;Institui o Programa Municipal de Incentivos às Indústrias Caseiras no Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
201;   ;2002;;Projeto de Lei;;Romilton Faria;;Fixa norma para instalação de equipamentos eletrônicos.;;Arquivada
;;;;;;;;;;
200;   ;2002;;Projeto de Lei;;Biel;;"Considera de Utilidade Pública a entidade que menciona. ""Instituto da Comunidade Missionária de Emaús na Arquidiocese de Juiz de Fora/MG - ICME - JF/MG"".";;Transformado em Norma Jurídica
;;;;;;;;;;
199;   ;2002;;Projeto de Lei;;Antônio Jorge;;Dispõe sobre a instalação obrigatória de banheiros químicos em locais de funcionamento de feiras livres, artesanais e culturais e dá outras providências.;;Arquivada
;;;;;;;;;;
198;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;Dispõe sobre o cadastramento, disciplina e fiscalização dos prestadores de serviços de chaveiro e de instalador de sistemas de segurança e da outras providências.;;Arquivada
;;;;;;;;;;
197;   ;2002;;Projeto de Lei;;Isauro Calais;;Dispõe sobre permissão para fechamento de loteamentos.;;Arquivada
;;;;;;;;;;
195;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Ludwig Van Beethoven"".";;Transformado em Norma Jurídica
;;;;;;;;;;
194;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Robert Schumann"".";;Transformado em Norma Jurídica
;;;;;;;;;;
193;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Frederic Chopin"".";;Transformado em Norma Jurídica
;;;;;;;;;;
192;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Josef Haydn"".";;Transformado em Norma Jurídica
;;;;;;;;;;
191;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;Dispõe sobre o Título de Utilidade Pública Municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
190;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;Altera dispositivo legal.;;Transformado em Norma Jurídica
;;;;;;;;;;
189;   ;2002;;Projeto de Lei;;João de Deus;;Dispõe sobre homenagem do Município ao Presidente Juscelino Kubitschek.;;Transformado em Norma Jurídica
;;;;;;;;;;
