Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
;;;;;;;;;;
738;   ;2004;;Moção;;Eduardo Novy;;Moacir José de Avelar;;Arquivada
;;;;;;;;;;
737;   ;2004;;Moção;;Eduardo Novy;;Manoel Augusto da Silva;;Arquivada
;;;;;;;;;;
736;   ;2004;;Moção;;Júlio Gasparette;;Paulo Francisco Machado;;Arquivada
;;;;;;;;;;
735;   ;2004;;Moção;;Antônio Jorge;;Luiz Carlos Bertges;;Arquivada
;;;;;;;;;;
734;   ;2004;;Moção;;Antônio Jorge;;Raphael Barreto Couto;;Arquivada
;;;;;;;;;;
732;   ;2004;;Moção;;Lourival Toledo;;João Batista Valle;;Arquivada
;;;;;;;;;;
731;   ;2004;;Moção;;Lourival Toledo;;Sebastião Ferreira da Silva - Tião Medonho;;Arquivada
;;;;;;;;;;
730;   ;2004;;Moção;;Marcos Pinto;;Manoel Denezine Tavares;;Arquivada
;;;;;;;;;;
729;   ;2004;;Moção;;Eduardo Freitas;;José Cândido Cortes Viellela;;Arquivada
;;;;;;;;;;
728;   ;2004;;Moção;;Eduardo Novy;;R.J. Engenharia Ltda;;Arquivada
;;;;;;;;;;
727;   ;2004;;Moção;;Eduardo Novy;;Cláudio Horta Mendes;;Arquivada
;;;;;;;;;;
726;   ;2004;;Moção;;Eduardo Novy;;Escola Municipal Cecília Meireles;;Arquivada
;;;;;;;;;;
725;   ;2004;;Moção;;Eduardo Novy;;Instituto Viana Júnior;;Arquivada
;;;;;;;;;;
724;   ;2004;;Moção;;Eduardo Novy;;Brasil Center Comunicações;;Arquivada
;;;;;;;;;;
723;   ;2004;;Moção;;Eduardo Novy;;Empresa Unida Mansur Filhos Ltda;;Arquivada
;;;;;;;;;;
722;   ;2004;;Moção;;Eduardo Novy;;Hemominas;;Arquivada
;;;;;;;;;;
721;   ;2004;;Moção;;Eduardo Novy;;Cedimagem Centro Diagnósticos por Imagem Ltda;;Arquivada
;;;;;;;;;;
720;   ;2004;;Moção;;Eduardo Novy;;Hospital Monte Sinai;;Arquivada
;;;;;;;;;;
719;   ;2004;;Moção;;Eduardo Novy;;Homeopatia Santos;;Arquivada
;;;;;;;;;;
718;   ;2004;;Moção;;Eduardo Novy;;Empresa Paraibuna Embalagens;;Arquivada
;;;;;;;;;;
717;   ;2004;;Moção;;Eduardo Novy;;Lenir Maria Almeida Lopes;;Arquivada
;;;;;;;;;;
716;   ;2004;;Moção;;Eduardo Novy;;Solange Lima Regis;;Arquivada
;;;;;;;;;;
715;   ;2004;;Moção;;Rogério Ghedin;;Paulo Francisco Machado (Monsenhor);;Arquivada
;;;;;;;;;;
714;   ;2004;;Moção;;Rogério Ghedin;;Hélio Lopes de Almeida - Delegado;;Arquivada
;;;;;;;;;;
713;   ;2004;;Moção;;Rogério Ghedin;;Miguel Ribeiro Gomide;;Arquivada
;;;;;;;;;;
712;   ;2004;;Moção;;Rogério Ghedin;;Herodice Guimarães Moraes;;Arquivada
;;;;;;;;;;
711;   ;2004;;Moção;;Rogério Ghedin;;Humberto Holanda Neto;;Arquivada
;;;;;;;;;;
710;   ;2004;;Moção;;Rogério Ghedin;;Nelson Nilo Hack;;Arquivada
;;;;;;;;;;
709;   ;2004;;Moção;;Rogério Ghedin;;Fernando Fábio Fiorese Furtado;;Arquivada
;;;;;;;;;;
708;   ;2004;;Moção;;Rogério Ghedin;;Osvair Antônio de Oliveira;;Arquivada
;;;;;;;;;;
707;   ;2004;;Moção;;Rogério Ghedin;;Marcos Almeida Pimentel;;Arquivada
;;;;;;;;;;
706;   ;2004;;Moção;;Rogério Ghedin;;Alice Gonçalves Arcuri;;Arquivada
;;;;;;;;;;
705;   ;2004;;Moção;;Rogério Ghedin;;Chocolates Grenoble Ltda;;Arquivada
;;;;;;;;;;
704;   ;2004;;Moção;;Rogério Ghedin;;Dilourdes Magalhães;;Arquivada
;;;;;;;;;;
703;   ;2004;;Moção;;Rogério Ghedin;;Cátia Abdo Quintão;;Arquivada
;;;;;;;;;;
702;   ;2004;;Moção;;Rogério Ghedin;;Nivalda Barbosa;;Arquivada
;;;;;;;;;;
701;   ;2004;;Moção;;Rogério Ghedin;;Vera Junqueira Coelho;;Arquivada
;;;;;;;;;;
700;   ;2004;;Moção;;Rogério Ghedin;;Márcia Teixeira Boldrini;;Arquivada
;;;;;;;;;;
699;   ;2004;;Moção;;Rogério Ghedin;;Mônica Mosqueira;;Arquivada
;;;;;;;;;;
698;   ;2004;;Moção;;Isauro Calais;;Damião de Assis;;Arquivada
;;;;;;;;;;
697;   ;2004;;Moção;;Rogério Ghedin;;Cia Central de Diversões;;Arquivada
;;;;;;;;;;
696;   ;2004;;Moção;;Rogério Ghedin;;Wanderley Luis de Oliveira;;Arquivada
;;;;;;;;;;
695;   ;2004;;Moção;;Rogério Ghedin;;Édson Gonçalves de Sales;;Arquivada
;;;;;;;;;;
694;   ;2004;;Moção;;Rogério Ghedin;;Jairo Antônio Tavares;;Arquivada
;;;;;;;;;;
693;   ;2004;;Moção;;Rogério Ghedin;;Paulo Darcy de Oliveira Filho;;Arquivada
;;;;;;;;;;
692;   ;2004;;Moção;;Rogério Ghedin;;Gumercindo Barroso Machado;;Arquivada
;;;;;;;;;;
691;   ;2004;;Moção;;Rogério Ghedin;;Sônia Regina Parma;;Arquivada
;;;;;;;;;;
690;   ;2004;;Moção;;Rogério Ghedin;;Maria Cristina Santos Ferrarezi;;Arquivada
;;;;;;;;;;
689;   ;2004;;Moção;;Eduardo Novy;;Lúcia Helena Celeste;;Arquivada
;;;;;;;;;;
688;   ;2004;;Moção;;Eduardo Novy;;Adriana Aparecida de Assis Oliveira;;Arquivada
;;;;;;;;;;
687;   ;2004;;Moção;;Eduardo Novy;;Vanesca Fernandes Alves;;Arquivada
;;;;;;;;;;
686;   ;2004;;Moção;;Eduardo Novy;;José A. Oliveira e Belinha;;Arquivada
;;;;;;;;;;
685;   ;2004;;Moção;;Eduardo Novy;;Geraldo Sabino e D. Carmem Andrade Reis;;Arquivada
;;;;;;;;;;
684;   ;2004;;Moção;;Eduardo Novy;;Paulo Henrique Ferreira;;Arquivada
;;;;;;;;;;
683;   ;2004;;Moção;;Eduardo Novy;;Martinho de Oliveira Couto;;Arquivada
;;;;;;;;;;
681;   ;2004;;Moção;;Rogério Ghedin;;Regina Maria de Araújo Bastos;;Arquivada
;;;;;;;;;;
680;   ;2004;;Moção;;Rogério Ghedin;;Lúcia Curzio Monteiro Filgueiras;;Arquivada
;;;;;;;;;;
679;   ;2004;;Moção;;Rogério Ghedin;;José Mariano Soares de Moraes;;Arquivada
;;;;;;;;;;
678;   ;2004;;Moção;;Rogério Ghedin;;Luiz Inácio Lula da Silva;;Arquivada
;;;;;;;;;;
678;   ;2004;;Moção;;Rogério Ghedin;;José Murillo Netto;;Arquivada
;;;;;;;;;;
677;   ;2004;;Moção;;Carlos Alberto Gasparete;;Restaurante Sabor Bem Mineiro;;Arquivada
;;;;;;;;;;
676;   ;2004;;Moção;;Carlos Alberto Gasparete;;Bar Pró-Copão;;Arquivada
;;;;;;;;;;
675;   ;2004;;Moção;;Marcos Fonseca;;Carlos Tadeu Alves;;Arquivada
;;;;;;;;;;
674;   ;2004;;Moção;;Marcos Fonseca;;Onofre Sebastião Filho;;Arquivada
;;;;;;;;;;
673;   ;2004;;Moção;;Marcos Fonseca;;Lair Furtado de Mendonça;;Arquivada
;;;;;;;;;;
672;   ;2004;;Moção;;Marcos Fonseca;;Paulo Ferreira Barbosa;;Arquivada
;;;;;;;;;;
671;   ;2004;;Moção;;Marcos Fonseca;;Ary Ovaldo da Silva Filho;;Arquivada
;;;;;;;;;;
670;   ;2004;;Moção;;Marcos Fonseca;;Jorge Gomes;;Arquivada
;;;;;;;;;;
669;   ;2004;;Moção;;Barbosa Júnior;;Curso Logos;;Arquivada
;;;;;;;;;;
668;   ;2004;;Moção;;Bruno Siqueira;;Hospítal Ana Nery;;Arquivada
;;;;;;;;;;
667;   ;2004;;Moção;;João Alves;;Marcelo de Lima;;Arquivada
;;;;;;;;;;
666;   ;2004;;Moção;;Eduardo Novy;;Márcia Regina de Assis Damas da Costa;;Arquivada
;;;;;;;;;;
665;   ;2004;;Moção;;Rogério Ghedin;;Paulo Renato Carvalho Ribeiro;;Arquivada
;;;;;;;;;;
664;   ;2004;;Moção;;Rogério Ghedin;;Marisa Timponi;;Arquivada
;;;;;;;;;;
663;   ;2004;;Moção;;Rogério Ghedin;;Júnia Stumpf Moraes;;Arquivada
;;;;;;;;;;
662;   ;2004;;Moção;;Rogério Ghedin;;CES - Centro de Ensino Superior;;Arquivada
;;;;;;;;;;
661;   ;2004;;Moção;;Rogério Ghedin;;Edinardo Dutra Magalhães;;Arquivada
;;;;;;;;;;
660;   ;2004;;Moção;;Rogério Ghedin;;Shirley Valério;;Arquivada
;;;;;;;;;;
659;   ;2004;;Moção;;Rogério Ghedin;;Ronaldo Marcelo Gomes Filgueiras;;Arquivada
;;;;;;;;;;
658;   ;2004;;Moção;;Rogério Ghedin;;Leila Barbosa;;Arquivada
;;;;;;;;;;
657;   ;2004;;Moção;;Rogério Ghedin;;Oswaldo de Amorim;;Arquivada
;;;;;;;;;;
656;   ;2004;;Moção;;Rogério Ghedin;;Instituto Oncológico Ltda;;Arquivada
;;;;;;;;;;
655;   ;2004;;Moção;;Rogério Ghedin;;Francisco José Campolina Martins Nogueira;;Arquivada
;;;;;;;;;;
654;   ;2004;;Moção;;Rogério Ghedin;;João Miguel Mansur;;Arquivada
;;;;;;;;;;
653;   ;2004;;Moção;;Carlos Alberto Gasparete;;Coral Universitário;;Arquivada
;;;;;;;;;;
652;   ;2004;;Moção;;Eduardo Novy;;Maria Lucinda Duarte Paiva;;Arquivada
;;;;;;;;;;
651;   ;2004;;Moção;;João Alves;;Giovane Israel dos Santos;;Arquivada
;;;;;;;;;;
650;   ;2004;;Moção;;Júlio Gasparette;;Marco Aurélio Vieira;;Arquivada
;;;;;;;;;;
649;   ;2004;;Moção;;Júlio Gasparette;;Becton Dickinson Indústrias Cirúrgicas Ltda;;Arquivada
;;;;;;;;;;
648;   ;2004;;Moção;;Júlio Gasparette;;Labirinto Jeans Ltda;;Arquivada
;;;;;;;;;;
647;   ;2004;;Moção;;Júlio Gasparette;;Padaria e Confeitaria Oasis Ltda;;Arquivada
;;;;;;;;;;
646;   ;2004;;Moção;;Juraci Scheffer;;Maria Aparecida Muller Rocha;;Arquivada
;;;;;;;;;;
645;   ;2004;;Moção;;Juraci Scheffer;;Andréia Borges de Medeiros e Ana Cristina Perantoni;;Arquivada
;;;;;;;;;;
644;   ;2004;;Moção;;Júlio Gasparette;;Ascon Indústria e Comércio Ltda;;Arquivada
;;;;;;;;;;
643;   ;2004;;Moção;;Júlio Gasparette;;Indústria de Meias Peixinhos Ltda;;Arquivada
;;;;;;;;;;
642;   ;2004;;Moção;;Júlio Gasparette;;Indústria e Comércio Lusar Ltda;;Arquivada
;;;;;;;;;;
641;   ;2004;;Moção;;Júlio Gasparette;;Bom Clima Pedras Ltda;;Arquivada
;;;;;;;;;;
640;   ;2004;;Moção;;Júlio Gasparette;;Centro Regional Sul;;Arquivada
;;;;;;;;;;
639;   ;2004;;Moção;;Rogério Ghedin;;Centro Regional Oeste;;Arquivada
;;;;;;;;;;
638;   ;2004;;Moção;;Rogério Ghedin;;Marilda Maestrini;;Arquivada
;;;;;;;;;;
637;   ;2004;;Moção;;Rogério Ghedin;;João Augusto Brandão;;Arquivada
;;;;;;;;;;
636;   ;2004;;Moção;;Rogério Ghedin;;Fernanda Muller;;Arquivada
;;;;;;;;;;
635;   ;2004;;Moção;;Rogério Ghedin;;Maria Angélica Abdalla;;Arquivada
;;;;;;;;;;
634;   ;2004;;Moção;;Rogério Ghedin;;Evandro Manoel Senra Delgado;;Arquivada
;;;;;;;;;;
633;   ;2004;;Moção;;Rogério Ghedin;;Ana Paula Koch Torres;;Arquivada
;;;;;;;;;;
632;   ;2004;;Moção;;Rogério Ghedin;;Vânia Regina da Silva;;Arquivada
;;;;;;;;;;
631;   ;2004;;Moção;;Júlio Gasparette;;Maria Aparecida Pereira Marsicano;;Arquivada
;;;;;;;;;;
630;   ;2004;;Moção;;Júlio Gasparette;;Rosely Mathozinho de Carvalho Barra;;Arquivada
;;;;;;;;;;
629;   ;2004;;Moção;;Júlio Gasparette;;KM Engenharia Ltda;;Arquivada
;;;;;;;;;;
628;   ;2004;;Moção;;Júlio Gasparette;;Moinhos Vera Cruz S/A;;Arquivada
;;;;;;;;;;
627;   ;2004;;Moção;;Júlio Gasparette;;Construtora Europa Ltda;;Arquivada
;;;;;;;;;;
626;   ;2004;;Moção;;Júlio Gasparette;;Curtume Real Ltda;;Arquivada
;;;;;;;;;;
625;   ;2004;;Moção;;Júlio Gasparette;;Mundifer Ltda;;Arquivada
;;;;;;;;;;
624;   ;2004;;Moção;;Júlio Gasparette;;Belgo Mineira de Juiz de Fora;;Arquivada
;;;;;;;;;;
623;   ;2004;;Moção;;Júlio Gasparette;;Gumercindo Barroso Machado;;Arquivada
;;;;;;;;;;
622;   ;2004;;Moção;;Júlio Gasparette;;Edson Gonçalves de Sales;;Arquivada
;;;;;;;;;;
621;   ;2004;;Moção;;Júlio Gasparette;;João Miguel Mansur;;Arquivada
;;;;;;;;;;
620;   ;2004;;Moção;;Júlio Gasparette;;Jairo Antônio Tavares;;Arquivada
;;;;;;;;;;
619;   ;2004;;Moção;;Júlio Gasparette;;Paulo Darcy de Oliveira Filho;;Arquivada
;;;;;;;;;;
618;   ;2004;;Moção;;Júlio Gasparette;;Centro Industrial de Juiz de Fora;;Arquivada
;;;;;;;;;;
617;   ;2004;;Moção;;Antônio Jorge;;Andréa Magalhães Nicolato - Hemominas;;Arquivada
;;;;;;;;;;
616;   ;2004;;Moção;;Marcos Fonseca;;"José Benedito da Silva ""Major Silva""";;Arquivada
;;;;;;;;;;
615;   ;2004;;Moção;;Marcos Fonseca;;Vicente Ventura;;Arquivada
;;;;;;;;;;
614;   ;2004;;Moção;;Marcos Fonseca;;Cléa Aparecida de Faria;;Arquivada
;;;;;;;;;;
613;   ;2004;;Moção;;Eduardo Novy;;William Groppo da Silva;;Arquivada
;;;;;;;;;;
612;   ;2004;;Moção;;Eduardo Novy;;Salão Tok's Cabelereiros;;Arquivada
;;;;;;;;;;
611;   ;2004;;Moção;;Eduardo Novy;;Márcia de Almeida Soares;;Arquivada
;;;;;;;;;;
610;   ;2004;;Moção;;Eduardo Freitas;;José Limar de Oliveira e Gilberto Quinet Andrade;;Arquivada
;;;;;;;;;;
609;   ;2004;;Moção;;Isauro Calais;;Dona Carminha;;Arquivada
;;;;;;;;;;
608;   ;2004;;Moção;;Isauro Calais;;Transitolândia e Comandante Te. Cel. Anselmo Fernandes da Silva;;Arquivada
;;;;;;;;;;
607;   ;2004;;Moção;;Rogério Ghedin;;Vicente de Paula Oliveira;;Arquivada
;;;;;;;;;;
606;   ;2004;;Moção;;Rogério Ghedin;;Diogo Peron Maciel;;Arquivada
;;;;;;;;;;
605;   ;2004;;Moção;;Rogério Ghedin;;Jovino Campos;;Arquivada
;;;;;;;;;;
604;   ;2004;;Moção;;Rogério Ghedin;;Wagner Silveira Caiafa;;Arquivada
;;;;;;;;;;
603;   ;2004;;Moção;;Rogério Ghedin;;Clube Bom Pastor;;Arquivada
;;;;;;;;;;
602;   ;2004;;Moção;;Rogério Ghedin;;Paulo Roberto Lopes;;Arquivada
;;;;;;;;;;
601;   ;2004;;Moção;;Rogério Ghedin;;Newton Barbosa de Castro;;Arquivada
;;;;;;;;;;
600;   ;2004;;Moção;;Rogério Ghedin;;Paulo Theodomiro Júnior;;Arquivada
;;;;;;;;;;
599;   ;2004;;Moção;;Rogério Ghedin;;Maria Beatriz P.P. Gomes;;Arquivada
;;;;;;;;;;
598;   ;2004;;Moção;;Rogério Ghedin;;Alberto Cássio Barreto Portugal;;Arquivada
;;;;;;;;;;
597;   ;2004;;Moção;;Rogério Ghedin;;José Daher Villas;;Arquivada
;;;;;;;;;;
596;   ;2004;;Moção;;Rogério Ghedin;;Paulo Gonçalves de Oliveira Júnior;;Arquivada
;;;;;;;;;;
595;   ;2004;;Moção;;Rogério Ghedin;;Lauro Leandro Pinto;;Arquivada
;;;;;;;;;;
594;   ;2004;;Moção;;Rogério Ghedin;;Wilson Katuyochi Nakamura Okano;;Arquivada
;;;;;;;;;;
593;   ;2004;;Moção;;Rogério Ghedin;;Cícero Chagas de Castro;;Arquivada
;;;;;;;;;;
592;   ;2004;;Moção;;Rogério Ghedin;;Judas Tadeu Costa;;Arquivada
;;;;;;;;;;
591;   ;2004;;Moção;;Rogério Ghedin;;Luiz Colman Dantas;;Arquivada
;;;;;;;;;;
590;   ;2004;;Moção;;Rogério Ghedin;;Disraeli Benendito de Abreu;;Arquivada
;;;;;;;;;;
589;   ;2004;;Moção;;Rogério Ghedin;;Antônio da Silveira;;Arquivada
;;;;;;;;;;
588;   ;2004;;Moção;;Rogério Ghedin;;Adésio de Azevedo;;Arquivada
;;;;;;;;;;
587;   ;2004;;Moção;;Rogério Ghedin;;Getúlio Fernandes Machado;;Arquivada
;;;;;;;;;;
586;   ;2004;;Moção;;Rogério Ghedin;;Lucas Vaz de Mello;;Arquivada
;;;;;;;;;;
585;   ;2004;;Moção;;Rogério Ghedin;;Gustavo Ataíde Chain;;Arquivada
;;;;;;;;;;
584;   ;2004;;Moção;;Rogério Ghedin;;Equiter Edmilson;;Arquivada
;;;;;;;;;;
583;   ;2004;;Moção;;Rogério Ghedin;;Pedro Bragantini Larivoir;;Arquivada
;;;;;;;;;;
582;   ;2004;;Moção;;Rogério Ghedin;;Nicole Bragantini Larivoir;;Arquivada
;;;;;;;;;;
581;   ;2004;;Moção;;Sílvio dos Remédios;;Fernando José Baracho;;Arquivada
;;;;;;;;;;
580;   ;2004;;Moção;;Júlio Gasparette;;Lúcio Siqueira de Oliveira;;Arquivada
;;;;;;;;;;
579;   ;2004;;Moção;;Júlio Gasparette;;Alfredo Tostes Bello da Silva;;Arquivada
;;;;;;;;;;
578;   ;2004;;Moção;;Júlio Gasparette;;Carlos Ferreira de Souza;;Arquivada
;;;;;;;;;;
577;   ;2004;;Moção;;Eduardo Freitas;;Mônica Vieira de Sá Braga;;Arquivada
;;;;;;;;;;
576;   ;2004;;Moção;;Carlos Alberto Gasparete;;Nadih Dahbar;;Arquivada
;;;;;;;;;;
575;   ;2004;;Moção;;Carlos Alberto Gasparete;;Júlio Coelho Pereira de Magalhães Jr.;;Arquivada
;;;;;;;;;;
574;   ;2004;;Moção;;Marcos Fonseca;;Emerson Paiva da Silva;;Arquivada
;;;;;;;;;;
573;   ;2004;;Moção;;Marcos Fonseca;;Joaquim de Sá;;Arquivada
;;;;;;;;;;
572;   ;2004;;Moção;;Rogério Ghedin;;Miguel Falabella de Castro;;Arquivada
;;;;;;;;;;
571;   ;2004;;Moção;;Rogério Ghedin;;Carlos Marques;;Arquivada
;;;;;;;;;;
570;   ;2004;;Moção;;Rogério Ghedin;;Clube do Papo;;Arquivada
;;;;;;;;;;
569;   ;2004;;Moção;;Rogério Ghedin;;Romário Geraldo;;Arquivada
;;;;;;;;;;
568;   ;2004;;Moção;;Rogério Ghedin;;Eduardo Seabra;;Arquivada
;;;;;;;;;;
567;   ;2004;;Moção;;Rogério Ghedin;;Eunice Inês Ferrugine;;Arquivada
;;;;;;;;;;
566;   ;2004;;Moção;;Rogério Ghedin;;Gemma Del Ducca Brandão;;Arquivada
;;;;;;;;;;
565;   ;2004;;Moção;;Rogério Ghedin;;Célia Maria Silva;;Arquivada
;;;;;;;;;;
564;   ;2004;;Moção;;Rogério Ghedin;;Maria Gaspareto de Souza;;Arquivada
;;;;;;;;;;
563;   ;2004;;Moção;;Rogério Ghedin;;André Carvalho dos Santos;;Arquivada
;;;;;;;;;;
562;   ;2004;;Moção;;Rogério Ghedin;;Welwy Soares Ferreira;;Arquivada
;;;;;;;;;;
561;   ;2004;;Moção;;Rogério Ghedin;;Leonardo Guimarães;;Arquivada
;;;;;;;;;;
560;   ;2004;;Moção;;Rogério Ghedin;;Felipe Couto Gomes;;Arquivada
;;;;;;;;;;
559;   ;2004;;Moção;;Rogério Ghedin;;Roger Suematsu Fukuwara;;Arquivada
;;;;;;;;;;
558;   ;2004;;Moção;;Rogério Ghedin;;Leonardo Clark Gomes;;Arquivada
;;;;;;;;;;
557;   ;2004;;Moção;;Rogério Ghedin;;Frederico Clark Gomes;;Arquivada
;;;;;;;;;;
556;   ;2004;;Moção;;Rogério Ghedin;;Gustavo Neumann Barros;;Arquivada
;;;;;;;;;;
555;   ;2004;;Moção;;Rogério Ghedin;;Elisa Picorelli Assis;;Arquivada
;;;;;;;;;;
554;   ;2004;;Moção;;Rogério Ghedin;;Laura Paressa Alves;;Arquivada
;;;;;;;;;;
553;   ;2004;;Moção;;Rogério Ghedin;;Rafaela Mota Oliveira;;Arquivada
;;;;;;;;;;
552;   ;2004;;Moção;;Rogério Ghedin;;Maria Lídia Silva;;Arquivada
;;;;;;;;;;
551;   ;2004;;Moção;;Rogério Ghedin;;Larissa Martins Oliveira;;Arquivada
;;;;;;;;;;
550;   ;2004;;Moção;;Rogério Ghedin;;Ana Flávia Seixas Salomão;;Arquivada
;;;;;;;;;;
549;   ;2004;;Moção;;Barbosa Júnior;;José Antônio Pereira;;Arquivada
;;;;;;;;;;
548;   ;2004;;Moção;;Juraci Scheffer;;Ana Maria Moraes Scheffer;;Arquivada
;;;;;;;;;;
547;   ;2004;;Moção;;Juraci Scheffer;;Valéria Lopardi Mostaro Paschoalin;;Arquivada
;;;;;;;;;;
546;   ;2004;;Moção;;Juraci Scheffer;;Norma Sueli Alvim dos Santos;;Arquivada
;;;;;;;;;;
545;   ;2004;;Moção;;Juraci Scheffer;;Nilcéia Beatriz Jenevain Braga;;Arquivada
;;;;;;;;;;
544;   ;2004;;Moção;;Eduardo Novy;;Sebastião de Assis;;Arquivada
;;;;;;;;;;
543;   ;2004;;Moção;;Eduardo Novy;;Nadyr Botelho Lazzarini;;Arquivada
;;;;;;;;;;
542;   ;2004;;Moção;;Eduardo Novy;;Maria Eugenia de Souza;;Arquivada
;;;;;;;;;;
541;   ;2004;;Moção;;Júlio Gasparette;;Márcio Antônio Abreu Corrêa de Marins;;Arquivada
;;;;;;;;;;
540;   ;2004;;Moção;;Júlio Gasparette;;Maria José Sinhoroto;;Arquivada
;;;;;;;;;;
539;   ;2004;;Moção;;Júlio Gasparette;;Selma Maria de Oliveira Toledo;;Arquivada
;;;;;;;;;;
538;   ;2004;;Moção;;Rogério Ghedin;;Conservadora Juiz de Fora;;Arquivada
;;;;;;;;;;
537;   ;2004;;Moção;;Rogério Ghedin;;Laércio Peron Maciel;;Arquivada
;;;;;;;;;;
536;   ;2004;;Moção;;Rogério Ghedin;;André Carvalho dos Santos;;Arquivada
;;;;;;;;;;
535;   ;2004;;Moção;;Rogério Ghedin;;Norma Suely Peron Maciel;;Arquivada
;;;;;;;;;;
534;   ;2004;;Moção;;Nair Guedes;;Grupo Elo;;Arquivada
;;;;;;;;;;
533;   ;2004;;Moção;;Marcos Fonseca;;Ilda Pires da Silva Coelho;;Arquivada
;;;;;;;;;;
532;   ;2004;;Moção;;Marcos Fonseca;;Geni de Fátima da Silva;;Arquivada
;;;;;;;;;;
531;   ;2004;;Moção;;Marcos Fonseca;;João Vaner Silvério Sacramento;;Arquivada
;;;;;;;;;;
530;   ;2004;;Moção;;Eduardo Novy;;João Henrique Lopes;;Arquivada
;;;;;;;;;;
529;   ;2004;;Moção;;Eduardo Novy;;José Belo do Nascimento;;Arquivada
;;;;;;;;;;
528;   ;2004;;Moção;;Eduardo Novy;;Geraldo Belo do Nascimento;;Arquivada
;;;;;;;;;;
527;   ;2004;;Moção;;Eduardo Novy;;José Jacques do Nascimento;;Arquivada
;;;;;;;;;;
526;   ;2004;;Moção;;Eduardo Novy;;Elimir Alves Pereira;;Arquivada
;;;;;;;;;;
525;   ;2004;;Moção;;Eduardo Novy;;Helio de Oliveira;;Arquivada
;;;;;;;;;;
524;   ;2004;;Moção;;Eduardo Novy;;Antônio Geraldo de Oliveira;;Arquivada
;;;;;;;;;;
523;   ;2004;;Moção;;Eduardo Novy;;Geraldo Eleir de Oliveira;;Arquivada
;;;;;;;;;;
522;   ;2004;;Moção;;Mariano Júnior;;Maria José Fernandes de Carvalho;;Arquivada
;;;;;;;;;;
521;   ;2004;;Moção;;Rogério Ghedin;;Maria José Godim Almeida;;Arquivada
;;;;;;;;;;
520;   ;2004;;Moção;;Rogério Ghedin;;Aidê Galil;;Arquivada
;;;;;;;;;;
519;   ;2004;;Moção;;Rogério Ghedin;;Lúcia Campos Lima;;Arquivada
;;;;;;;;;;
518;   ;2004;;Moção;;Rogério Ghedin;;Beatriz Boechat Barros;;Arquivada
;;;;;;;;;;
517;   ;2004;;Moção;;Rogério Ghedin;;Casa do Caminho;;Arquivada
;;;;;;;;;;
516;   ;2004;;Moção;;Rogério Ghedin;;Alcione Marocolo;;Arquivada
;;;;;;;;;;
515;   ;2004;;Moção;;Rogério Ghedin;;Terceira Margem Livraria e Cafeteria;;Arquivada
;;;;;;;;;;
512;   ;2004;;Moção;;Rogério Ghedin;;Jean Nery Coutinho;;Arquivada
;;;;;;;;;;
511;   ;2004;;Moção;;Rogério Ghedin;;Luiz Francisco Faria de Barros;;Arquivada
;;;;;;;;;;
510;   ;2004;;Moção;;Rogério Ghedin;;Fernando Fábio Fiorese Furtado;;Arquivada
;;;;;;;;;;
509;   ;2004;;Moção;;Rogério Ghedin;;Eric Ponty;;Arquivada
;;;;;;;;;;
508;   ;2004;;Moção;;Rogério Ghedin;;Paulo Monteiro V. B. Barone;;Arquivada
;;;;;;;;;;
507;   ;2004;;Moção;;Rogério Ghedin;;Sílvio Reis de Almeida Magalhâes;;Arquivada
;;;;;;;;;;
506;   ;2004;;Moção;;Sílvio dos Remédios;;Mário Perantoni;;Arquivada
;;;;;;;;;;
505;   ;2004;;Moção;;Sílvio dos Remédios;;Gabrielle Monteiro Lagrotta;;Arquivada
;;;;;;;;;;
504;   ;2004;;Moção;;Sílvio dos Remédios;;Maria das Mercês Pereira;;Arquivada
;;;;;;;;;;
503;   ;2004;;Moção;;Sílvio dos Remédios;;Murilo César;;Arquivada
;;;;;;;;;;
502;   ;2004;;Moção;;Eduardo Novy;;José Ventura;;Arquivada
;;;;;;;;;;
501;   ;2004;;Moção;;Eduardo Novy;;Geraldo Siqueira;;Arquivada
;;;;;;;;;;
500;   ;2004;;Moção;;Eduardo Novy;;Gerson Occhi;;Arquivada
;;;;;;;;;;
499;   ;2004;;Moção;;Eduardo Novy;;Isabel Salomão de Campos;;Arquivada
;;;;;;;;;;
498;   ;2004;;Moção;;Isauro Calais;;Sandra e Joubert;;Arquivada
;;;;;;;;;;
497;   ;2004;;Moção;;Carlos Alberto Gasparete;;Victor Raymundo de Oliveira;;Arquivada
;;;;;;;;;;
496;   ;2004;;Moção;;Rogério Ghedin;;Denise Côrtes;;Arquivada
;;;;;;;;;;
495;   ;2004;;Moção;;Rogério Ghedin;;Aloysio Fellet;;Arquivada
;;;;;;;;;;
494;   ;2004;;Moção;;Eduardo Novy;;Marielia Fátima Silveira Almeida;;Arquivada
;;;;;;;;;;
493;   ;2004;;Moção;;Marcos Fonseca;;Francisco Carlos Corrêa;;Arquivada
;;;;;;;;;;
492;   ;2004;;Moção;;Rogério Ghedin;;Sindicato dos Médicos de Juiz de Fora e Zona da Mata;;Arquivada
;;;;;;;;;;
491;   ;2004;;Moção;;Rogério Ghedin;;Conselho Regional de Medicina;;Arquivada
;;;;;;;;;;
490;   ;2004;;Moção;;Marcos Fonseca;;Rogério Modesto da Cruz;;Arquivada
